date	bytes_sent
2026-02-26	2253476145782
2026-02-27	2308289702561
2026-02-28	2383866451800
2026-03-01	2349541557859
2026-03-02	676550369197
2026-03-18	4657772277
2026-03-21	145900561
2026-03-23	875588870
2026-03-26	187403480276
2026-03-27	2072084496063
2026-03-28	1516849901015
2026-03-31	1612452572
