asset_path	bytes_sent
sub-KW7193/sub-KW7193_ses-090721_image/d39605b3-495a-463d-a3a0-148e9e160fd7_external_file_0.mp4	197974887494
sub-KW7193/sub-KW7193_ses-090821_image/5ad65ac6-4850-4287-94e3-dac04848de0d_external_file_0.mp4	190531162246
sub-KW7193/sub-KW7193_ses-090821_image/45940b0d-1188-4e09-a979-a3207352b5ae_external_file_0.mp4	203452033055
sub-KW7193/sub-KW7193_ses-090921a_image/2950592e-6598-4b3d-b01b-3005d50dcde0_external_file_0.mp4	81058667922
sub-KW7193/sub-KW7193_ses-090921a_image/0ded567a-8ffb-46d1-8043-15e9d8cba1db_external_file_0.mp4	95822360758
sub-KW7193/sub-KW7193_ses-090921a_image/5818857d-2d33-4e31-b30a-40bc96ff5d17_external_file_0.mp4	95301234306
sub-KW7193/sub-KW7193_ses-090821_image/f8533ba4-bfab-4588-b3df-76f21e38c669_external_file_0.mp4	165388744846
sub-KW7193/sub-KW7193_ses-090921a_image/6c1523ef-549e-438b-b0df-13f0a1f85cfc_external_file_0.mp4	104378734983
sub-KW7193/sub-KW7193_ses-090921b_image/2bcd97f3-9ecf-4812-ab36-f033b5453a7b_external_file_0.mp4	115672625829
sub-KW7193/sub-KW7193_ses-090921b_image/6d2af063-43af-46c5-8a85-b2885afbb5c0_external_file_0.mp4	126873493247
sub-KW7193/sub-KW7193_ses-090921b_image/62936672-5611-4f39-871f-ac9859acd429_external_file_0.mp4	150605488712
sub-KW7193/sub-KW7193_ses-090921b_image/97d5e90d-168e-464c-8ae3-40602d903e1e_external_file_0.mp4	125274859713
sub-KW7193/sub-KW7193_ses-091021_image/7126c7a7-85c0-4038-8630-3f4610a4425b_external_file_0.mp4	207096865112
sub-KW7193/sub-KW7193_ses-091021_image/a01b2695-b4b3-4204-b408-324e55f168fb_external_file_0.mp4	223209458636
sub-KW7193/sub-KW7193_ses-091021_image/f964cd0f-03b9-4f95-baf2-ba43d82e78f6_external_file_0.mp4	211059717730
sub-KW7193/sub-KW7193_ses-091321_image/10780390-4d4f-4392-9825-95470a8a8bb4_external_file_0.mp4	212378604121
sub-KW7193/sub-KW7193_ses-091321_image/84f16651-88fc-4b8f-8aa5-cc30700587db_external_file_0.mp4	163191595836
sub-KW7193/sub-KW7193_ses-091021_image/c538c9bd-2354-492b-95e2-0731dd47090a_external_file_0.mp4	259432570306
sub-KW7193/sub-KW7193_ses-092221_image/8e7190b8-2558-4549-b4dd-f101ee74a5d9_external_file_0.mp4	13576061559
sub-KW7193/sub-KW7193_ses-092921_image/efbb83e3-c778-46d9-973a-a3fbe16839cd_external_file_0.mp4	63783932006
sub-KW7193/sub-KW7193_ses-092821_image/5b68524f-928a-4ab5-b3cc-4a573d8bf8a5_external_file_0.mp4	96010263260
sub-KW7193/sub-KW7193_ses-091321_image/a18ac9da-176b-4af5-94dc-950b0fd1de70_external_file_0.mp4	180251995806
sub-KW7193/sub-KW7193_ses-092021_image/f466babf-f28e-43a0-8fd8-a3956b4bf916_external_file_0.mp4	146299011960
sub-KW7193/sub-KW7193_ses-091321_image/eed7aa11-0d73-4b02-8698-3fcdadb69175_external_file_0.mp4	188549801234
sub-AG25290/sub-AG25290_ses-112221_image.nwb	1197504
sub-AG25290/sub-AG25290_ses-112321_image/793d1408-68fb-41f2-9f2a-37c38fd001ce_external_file_0.mp4	37643176548
sub-AG25290/sub-AG25290_ses-112221_image/8206308a-35cc-444c-884d-a89d25579415_external_file_0.mp4	117963268280
sub-AG25290/sub-AG25290_ses-112321_image.nwb	189984
sub-AG25290/sub-AG25290_ses-112221_image/38b9945d-7817-4ccf-8453-11380e69a455_external_file_0.mp4	120848588992
sub-AG25290/sub-AG25290_ses-112421_image.nwb	187256
sub-AG25290/sub-AG25290_ses-112221_image/972bcbee-b823-421b-b863-ef6f046103e8_external_file_0.mp4	124447405565
sub-AG25290/sub-AG25290_ses-112521_image.nwb	187256
sub-AG25290/sub-AG25290_ses-112221_image/c7283b5c-fc45-4704-b9d5-8e2610783458_external_file_0.mp4	132705756026
sub-AG25290/sub-AG25290_ses-112621_image.nwb	187256
sub-AG25290/sub-AG25290_ses-112321_image/8038eafe-c7d8-416d-803d-d48845b81424_external_file_0.mp4	112130825302
sub-AG25290/sub-AG25290_ses-112721_image.nwb	187256
sub-AG25290/sub-AG25290_ses-112821_image/09c35048-977a-477b-9203-07a3cd361f51_external_file_0.mp4	102796823331
sub-AG25290/sub-AG25290_ses-112821_image.nwb	749024
sub-AG25290/sub-AG25290_ses-112421_image/ee34e53a-3e4d-4ac7-9b8c-a307e4e8bf2c_external_file_0.mp4	165953236876
sub-AG25290/sub-AG25290_ses-112621_image/9d7443b4-e8fc-47ed-9949-704b51a4b418_external_file_0.mp4	169283198274
sub-AG25290/sub-AG25290_ses-112721_image/b4270b8d-d144-4b46-ba04-bebf2b7eab99_external_file_0.mp4	156348341734
sub-AG25290/sub-AG25290_ses-112521_image/5fe66363-9716-46da-babd-85895992be3f_external_file_0.mp4	177682788792
sub-AG25290/sub-AG25290_ses-112921_image.nwb	199584
sub-AG25290/sub-AG25290_ses-112921_image/3a2befa1-0b70-419c-a092-51547ae201b9_external_file_0.mp4	147298219826
sub-AG25290/sub-AG25290_ses-112921_image/94bb9e5e-2866-40ea-b7af-d4010660ade1_external_file_0.mp4	145590033104
sub-AG25290/sub-AG25290_ses-112921_image/ea7ab7a9-aec0-4106-8333-f7b5057ce224_external_file_0.mp4	141507283366
sub-AG25290/sub-AG25290_ses-112921_image/a6cbad67-f089-4ac6-9312-92893f17a633_external_file_0.mp4	157318120788
sub-AG25290/sub-AG25290_ses-113021_image.nwb	199584
sub-AG25290/sub-AG25290_ses-113021_image/7244e652-1e23-4cdf-ac4a-98f3f83de134_external_file_0.mp4	66151267537
sub-AG25290/sub-AG25290_ses-113021_image/b5ee12dd-69af-48f8-bee0-0686337e9947_external_file_0.mp4	63461841199
sub-AG25290/sub-AG25290_ses-113021_image/a08689ce-b907-47fb-8604-1299e2aef5bb_external_file_0.mp4	61235884641
sub-AG25290/sub-AG25290_ses-113021_image/deff190c-8252-4971-b5ee-4d83c252ea45_external_file_0.mp4	61709508429
sub-EY4152/2021-12-19_14-39-16.mp4	961402429
sub-EY4152/2021-12-19_15-25-18.mp4	3321041170
sub-EY4152/2021-12-19_14-39-14.mp4	57193832347
sub-EY4152/2021-12-19_14-39-17.mp4	59387713681
sub-EY4152/2021-12-19_21-50-55.mp4	62844630984
sub-EY4152/2021-12-19_14-39-13.mp4	65445749804
sub-EY4152/2021-12-19_21-50-53.mp4	70297440681
sub-EY4152/2021-12-19_21-50-56.mp4	37826233594
sub-EY4152/2022-04-28_14-04-18.mp4	80962426042
sub-EY4152/2022-04-28_14-04-16.mp4	130277723879
sub-EY4152/2022-04-28_14-04-15.mp4	144186235924
sub-EY4152/2022-04-29_15-30-31.mp4	149056882482
sub-EY4152/2022-04-29_15-30-34.mp4	132937673395
sub-EY4152/2022-04-30_14-13-22.mp4	46616937313
sub-EY4152/2022-04-30_14-13-25.mp4	42908279073
sub-EY4152/2022-04-30_14-13-26.mp4	43018962662
sub-EY4152/sub-EY4152_ses-042822.nwb	192736
sub-EY4152/sub-EY4152_ses-042922.nwb	192736
sub-EY4152/sub-EY4152_ses-043022.nwb	216928
sub-EY4152/sub-EY4152_ses-121921.nwb	222432
sub-EY4152/2022-04-29_15-30-35.mp4	133232797935
sub-EY4152/2022-04-30_20-31-43.mp4	91261435187
sub-EY4152/2022-04-30_20-31-46.mp4	81205920601
sub-EY4152/2022-04-30_20-31-45.mp4	88188200599
