asset_path	bytes_sent
sub-vg04/sub-vg04_ses-20250520T153133_image/67b0150b-48f3-44fd-b43a-39899bb11db4_external_file_0.avi	1073513830
sub-vg04/sub-vg04_ses-20250520T151555_image.nwb	88970136
sub-vg04/sub-vg04_ses-20250520T153133_image/67b0150b-48f3-44fd-b43a-39899bb11db4_external_file_3.avi	3220542490
sub-vg04/sub-vg04_ses-20250520T153133_image/67b0150b-48f3-44fd-b43a-39899bb11db4_external_file_4.avi	1073524070
sub-vg04/sub-vg04_ses-20250520T153133_image/67b0150b-48f3-44fd-b43a-39899bb11db4_external_file_5.avi	853707206
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_0.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_1.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_2.avi	1073513830
sub-vg04/sub-vg04_ses-20250520T153133_image.nwb	88959896
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_3.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_4.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T182823_image/0290a25e-3571-450e-8f92-41e2a3ebe78e_external_file_5.avi	853696966
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_0.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T182823_image.nwb	88959896
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_1.avi	1073534310
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_3.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_2.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_4.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T183341_image/b277ec8f-6c62-4e38-8f4b-a2a36de677e8_external_file_5.avi	853696966
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_1.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_0.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_2.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T183341_image.nwb	88959896
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_5.avi	854042590
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_4.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T192227_image/b72f70d2-2fd1-4215-a98d-d6eecf6fdf1f_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_0.avi	1073513830
sub-vg05/sub-vg05_ses-20250603T192227_image.nwb	88960600
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_1.avi	1073514830
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_5.avi	853696966
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_4.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_2.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T143135_image/296f1f33-cc59-4ef1-a9ba-4a1527e59545_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_0.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_1.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_2.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T143135_image.nwb	88959896
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_5.avi	853696966
sub-vg06/sub-vg06_ses-20250616T150514_image/b2df6435-c6ee-43e8-9436-0a8c0a8bc9da_external_file_4.avi	1073534310
sub-vg06/sub-vg06_ses-20250616T150514_image.nwb	88959896
sub-vg06/sub-vg06_ses-20250616T152233_image/457c1518-ca92-42c5-9a0c-fe66ee121f97_external_file_1.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T152233_image/457c1518-ca92-42c5-9a0c-fe66ee121f97_external_file_2.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T152233_image/457c1518-ca92-42c5-9a0c-fe66ee121f97_external_file_0.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T152233_image/457c1518-ca92-42c5-9a0c-fe66ee121f97_external_file_3.avi	823973302
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_0.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_2.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_1.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T152233_image.nwb	84526104
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_5.avi	853696966
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_0.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T153738_image/eab91fcd-628d-4000-9df8-f70a505612ca_external_file_4.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T153738_image.nwb	88960896
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_1.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_2.avi	1073534310
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_4.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T154202_image/dce66823-5fcd-4df6-aba3-68f643f7b476_external_file_5.avi	853696966
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_0.avi	1073534310
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_2.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_1.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T154202_image.nwb	88959896
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_3.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_5.avi	853696966
sub-vg06/sub-vg06_ses-20250616T155021_image/174151eb-5945-498f-b2e8-7dbdd8233b1f_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_0.avi	1073513830
sub-vg06/sub-vg06_ses-20250616T155021_image.nwb	88959896
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T152816_image/1f0c5501-f138-499b-936f-50dfb6bb6334_external_file_5.avi	853696966
sub-vg07/sub-vg07_ses-20250627T152816_image.nwb	88959896
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_0.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_5.avi	854388214
sub-vg07/sub-vg07_ses-20250627T154014_image/45a112ea-3f3a-4bf1-a6fe-08594f838a12_external_file_4.avi	1073524070
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_0.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154014_image.nwb	88971544
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_5.avi	853696966
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154238_image.nwb	88959896
sub-vg07/sub-vg07_ses-20250627T154238_image/67bb5e53-5d13-48b4-af28-22c9f9659005_external_file_4.avi	1073534310
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_0.avi	1073534310
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154610_image/d37ea667-b4b9-4d4a-ae6a-ca865d80f17d_external_file_5.avi	853707206
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T154610_image.nwb	88959896
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_0.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_5.avi	853351342
sub-vg07/sub-vg07_ses-20250627T155851_image/77d05fd6-5d39-40fa-b61b-012816df8f47_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_0.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T155851_image.nwb	88969432
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_5.avi	853696966
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T160842_image/db057ed9-b493-4e0d-8b89-0fc422e4a496_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T160842_image.nwb	88980376
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_0.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_3.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_1.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_2.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_5.avi	853696966
sub-vg07/sub-vg07_ses-20250627T163609_image/a7a39699-a3f5-4147-8e6e-db8e6e6dbf63_external_file_4.avi	1073513830
sub-vg07/sub-vg07_ses-20250627T163609_image.nwb	88959896
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_0.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_2.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_1.avi	1073534310
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_5.avi	853696966
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_3.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T205055_image/bad4a23d-e671-4b4d-b9e9-8d0f6caa49b3_external_file_4.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_0.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_1.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T205055_image.nwb	88959784
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_2.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_3.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_5.avi	853696966
sub-vgc00/sub-vgc00_ses-20250712T210344_image/c855bf86-5254-47bb-9a9d-a11166183067_external_file_4.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_1.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_0.avi	1073524070
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_2.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T210344_image.nwb	88959784
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_3.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_4.avi	1073513830
sub-vgc00/sub-vgc00_ses-20250712T211041_image/48e56290-5cfb-41bd-b038-e26b3d5ce39f_external_file_5.avi	853361582
sub-vgc00/sub-vgc00_ses-20250712T211041_image.nwb	88959080
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_0.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_2.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_3.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_1.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_4.avi	1073524070
sub-vgc01/sub-vgc01_ses-20250712T194620_image/e4dfaf07-c420-4726-b382-c30005771040_external_file_5.avi	853696966
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_1.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_0.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T194620_image.nwb	88959784
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_2.avi	1073514830
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_4.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_3.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195254_image.nwb	88959784
sub-vgc01/sub-vgc01_ses-20250712T195254_image/546e4ec9-9928-4e1a-b39a-cb73432e6231_external_file_5.avi	853696966
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_2.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_1.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_0.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_3.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_4.avi	1073513830
sub-vgc01/sub-vgc01_ses-20250712T195841_image/efacd321-1cb2-45d8-a52a-698c3f6d29f9_external_file_5.avi	853351342
