asset_path	bytes_sent
sub-1/mice.mp4	62935924
sub-1/frame_map.json	1050
sub-1/annotated_frames.avi	3044692
sub-1/sub-1_annotations.nwb	1451520
sub-2/sub-2_pose_estimation.slp	45556992
sub-2/sub-2_video.mp4	90623967
