asset_path	bytes_sent
sub-NONE/frame_map.json	106450
sub-NONE/annotated_frames.avi	109657717
sub-NONE/train.pkg.slp	4545443412
sub-NONE/train.pkg.slp.movement.analysis.h5	686014
sub-NONE/train.pkg.slp.movement.nc	341821136
sub-NONE/sub-NONE_sourcedata.slp	32726056
sub-NONE/sub-NONE_sourcedata.slp.TEST.h5	2086230
sub-NONE/sub-NONE_sourcedata.slp.movement.nc	4990452
sub-NONE/sub-NONE_sourcedata.analysis.h5	2096470
sub-NONE/sub-NONE_sourcedata.movement.nc	5002336
